species_id;sex;hindfoot_length;weight
PF;F;15;8
RM;F;17;10
DM;M;37;40
RM;M;16;9
DM;F;36;45
DM;M;36;44
RM;M;17;10
DM;M;37;38
RM;M;15;8
RM;F;17;11
DM;F;39;39
DM;M;36;48
OT;M;19;21
DM;M;38;53
OL;M;21;23
OL;M;21;24
DO;F;34;48
RM;M;15;11
RM;F;16;11
RM;M;17;11
DM;M;36;42
PE;M;19;20
DM;M;37;53
RM;F;16;8
BA;F;13;9
RM;F;14;9
DO;F;35;46
SF;M;22;35
RM;M;14;12
RM;M;16;12
RM;F;17;10
DO;M;35;31
DO;M;35;47
DM;F;35;35
DO;F;31;49
RM;F;15;12
DO;M;37;58
DM;F;36;36
PF;F;12;7
OT;M;15;20
DM;M;35;47
PE;M;19;22
OT;F;18;23
DM;M;37;50
DO;F;36;48
DO;M;34;30
BA;M;6;8
DM;F;37;41
DO;F;36;45
DM;M;32;38
OT;M;18;20
PP;F;21;15
RM;M;14;6
OT;M;19;22
RM;M;17;9
RM;M;16;9
RM;F;14;8
PE;F;20;19
RM;M;13;9
RM;F;17;10
DO;F;39;51
BA;F;13;7
PE;F;21;24
RM;M;17;8
DM;F;38;38
RM;M;16;8
PH;F;24;29
DM;M;36;42
NL;F;32;166
PE;F;17;20
OL;M;20;24
PP;M;20;17
OT;F;16;23
DM;M;36;41
RM;F;17;8
DM;F;35;36
DM;M;34;39
DM;M;36;45
RM;M;17;10
DM;F;35;38
DO;F;31;47
DM;M;33;42
RM;M;14;8
DM;M;32;49
RM;M;15;9
DM;M;32;39
RM;M;15;10
OT;M;16;23
DM;M;36;45
DM;M;38;46
DM;F;34;41
DM;M;35;48
RM;F;18;10
DM;M;38;45
RM;F;16;9
DM;M;38;46
DM;M;35;40
OT;M;22;22
DM;M;38;50
OT;M;19;26
OT;F;17;23
DM;M;36;42
RM;F;15;13
OT;M;20;35
OT;M;20;23
SO;F;24;38
OT;F;20;23
PE;M;20;23
OT;M;21;20
DO;F;34;46
OL;F;20;23
OT;M;20;33
RM;F;16;9
DO;M;36;36
OL;F;21;34
DO;M;35;50
PF;M;14;7
RM;F;16;7
DO;M;37;57
DM;M;36;44
RM;F;16;9
PF;F;15;7
RM;F;16;8
SO;F;26;51
DM;M;36;52
PE;M;20;22
OL;M;21;23
DO;F;36;52
DO;M;36;47
PE;F;20;19
DS;F;49;124
DM;M;37;46
PE;M;21;26
DO;F;36;46
RM;F;17;8
DO;M;37;55
DM;F;36;38
PE;F;20;22
PE;M;20;21
PE;F;20;18
DM;F;37;41
RM;M;16;9
RM;M;15;8
PE;F;18;20
DM;M;38;44
NL;F;35;174
DM;F;36;38
DM;M;37;49
DM;F;35;36
OT;M;22;24
DM;M;36;49
OT;M;22;24
DM;M;36;50
SO;F;22;77
PE;F;21;21
PE;M;20;23
DM;M;38;47
RM;F;15;11
PP;M;22;17
DM;M;36;46
DM;F;36;33
BA;M;12;7
SO;M;26;49
OT;M;21;28
PP;F;21;12
RM;M;17;9
RM;M;16;10
DM;F;38;38
DM;M;36;43
DO;F;35;42
RM;F;17;12
DO;F;36;44
RM;M;17;9
DO;F;37;52
DM;M;37;46
OT;F;20;22
DM;M;40;48
DM;M;37;47
RM;M;17;12
DO;F;37;46
DO;F;36;48
DM;F;36;37
PE;M;21;25
DO;F;35;43
DM;M;35;38
DM;F;37;38
OL;M;21;21
DM;F;37;37
DO;M;36;55
PE;F;22;22
SO;F;25;37
SO;F;25;39
DM;M;39;48
DM;M;37;45
OT;M;20;22
PE;M;21;24
PE;F;20;25
RM;F;17;10
RM;F;17;10
RM;M;17;10
PH;F;25;29
DO;M;35;47
DM;F;38;36
RM;F;17;11
PF;F;14;7
BA;F;14;7
PE;M;21;20
DO;M;36;50
PP;M;21;14
DO;F;36;46
DM;M;37;49
RM;M;16;11
PP;F;18;16
PP;M;23;19
PF;F;14;7
RM;F;16;10
DM;M;37;46
PE;M;21;28
PE;F;21;28
DM;F;37;43
RM;M;17;10
RM;M;17;11
RM;F;16;9
RM;F;17;11
RM;M;16;8
BA;F;14;9
DM;F;36;38
RM;M;17;8
DM;M;37;32
DM;M;37;49
PE;F;21;21
DM;M;35;53
PE;F;21;28
SO;M;25;58
PF;F;14;9
DO;M;37;43
DO;F;35;52
OL;F;19;37
RM;F;16;9
DO;M;36;55
RM;F;16;9
DS;F;49;105
RM;M;17;10
RM;F;16;11
DM;M;35;47
PE;F;20;21
RM;M;16;11
RM;M;15;8
PE;M;19;23
RM;M;16;10
DO;F;36;51
DM;M;37;52
DM;M;35;41
RM;F;17;8
DM;M;36;47
DO;M;37;53
RM;M;16;11
DM;F;36;33
PP;F;22;17
RM;M;16;10
RM;M;16;10
DO;M;36;57
DM;M;38;48
RM;F;16;9
DO;F;35;41
PE;F;19;19
DM;M;36;45
RM;F;14;10
DM;F;37;42
DO;F;35;47
DM;F;36;37
RM;F;16;7
PE;F;20;32
OL;M;20;26
SO;F;25;39
DM;M;39;44
RM;F;17;8
PE;M;20;22
DO;F;35;49
OT;M;22;28
OL;M;20;35
RM;M;17;10
PF;M;15;7
RM;M;17;11
DM;M;34;43
DM;F;35;43
PE;M;21;27
DM;M;37;50
RM;M;17;10
RM;F;15;9
DM;M;35;51
DO;M;35;42
RM;M;17;10
DM;F;32;40
RM;M;17;10
RM;M;16;9
RM;M;17;9
DM;M;37;41
DM;F;37;35
OT;M;22;24
PH;F;26;29
RM;F;17;11
OT;M;21;31
RM;F;17;9
DM;M;36;46
RM;F;18;13
DO;F;35;51
DM;M;37;49
DM;M;37;49
DM;M;37;49
DO;M;35;51
DM;M;37;52
PF;M;16;8
DM;F;35;51
OL;F;21;22
PF;F;15;9
DM;M;37;52
RM;F;16;13
RM;M;16;11
DM;M;37;51
OL;F;19;33
DO;F;36;42
DM;M;35;49
DM;M;36;49
DM;M;37;47
DS;F;48;59
DS;F;46;110
PP;M;21;20
PE;F;20;25
DM;M;34;42
RM;F;17;14
RM;M;17;11
OL;M;21;35
DO;F;36;55
PE;F;21;21
DO;F;36;49
DM;F;37;52
DM;F;32;45
PH;F;27;31
DO;F;37;55
PF;F;15;8
DM;F;37;41
SO;M;26;68
DM;M;36;47
PP;M;22;19
PH;M;22;18
DM;M;38;49
PF;F;17;6
DM;M;38;49
DM;M;37;46
RM;F;14;18
DM;M;36;50
PE;F;20;29
PP;M;23;15
DO;M;39;49
PH;M;25;34
DO;M;34;42
DM;F;34;44
DM;F;36;45
DO;F;34;51
DM;F;39;52
PF;M;16;8
DM;M;37;49
DM;F;34;38
RM;F;18;14
DM;F;37;49
DM;M;39;42
PP;F;22;20
DM;F;35;43
PP;F;22;17
PF;M;15;8
PP;M;22;18
DM;M;36;45
DM;M;38;48
DM;F;34;46
DM;F;37;49
PP;M;22;13
DM;M;33;25
PP;F;21;15
DO;F;36;51
DM;M;38;50
DM;F;35;42
PP;F;22;16
PF;M;15;9
PE;F;21;27
PP;M;21;19
DM;F;36;43
DO;M;36;53
DM;F;37;49
RM;F;18;15
OT;F;21;24
RM;M;17;12
PP;F;21;16
DS;F;50;112
PP;M;23;22
SO;F;30;82
DM;M;39;50
DO;M;35;60
DO;F;35;57
DM;M;36;51
DM;F;35;42
PP;F;23;17
PH;F;26;48
RM;F;18;17
SO;F;24;28
DM;F;37;46
DM;M;37;41
PP;M;19;20
OL;F;23;31
PF;M;15;9
SO;F;27;105
DM;M;33;25
DM;M;36;47
DM;M;37;52
PP;F;21;21
DM;F;36;50
DM;M;36;45
OL;M;21;37
PP;M;22;19
DM;F;37;51
DM;F;38;56
DM;M;37;50
DM;F;36;44
OL;M;21;31
DM;F;37;55
DM;F;35;43
PF;M;14;11
DM;F;31;17
DM;M;36;52
DM;M;35;52
PP;F;23;26
DM;F;37;43
DM;M;37;47
DM;M;35;37
DM;M;36;51
PE;F;21;23
DM;M;33;25
DM;F;37;45
OT;F;21;23
DM;M;21;37
DM;M;36;43
DM;M;35;49
RM;F;17;16
OT;F;20;26
OT;M;19;16
DM;F;36;38
DO;M;36;62
OT;M;23;30
DS;F;50;110
PP;F;21;20
PP;M;21;17
PP;M;22;24
DM;F;33;27
DM;M;39;49
PE;M;20;13
DO;F;36;62
DM;F;37;49
OT;M;19;28
DM;F;36;45
DM;M;36;52
NL;F;36;220
PP;F;22;20
DO;F;34;52
RM;F;16;17
DM;M;35;29
SO;M;26;54
PF;F;14;9
DO;F;36;50
DM;F;38;47
NL;F;30;70
PP;F;20;18
RM;M;17;13
NL;M;29;66
NL;F;29;75
DS;M;51;97
DM;F;36;45
PF;F;15;9
DM;F;33;29
DM;M;34;44
DM;F;37;51
DM;F;37;44
DM;F;36;47
DM;M;36;48
DM;M;36;51
DM;M;39;51
RM;F;17;14
DM;F;34;44
DM;M;35;47
OL;F;20;36
DM;M;37;48
DM;M;37;51
DM;M;34;30
PP;M;22;20
PP;F;16;22
DM;F;36;43
DM;F;35;60
DO;F;37;54
PF;M;16;8
RM;M;17;12
PE;F;21;22
PP;M;22;18
PP;M;22;17
NL;F;21;130
DM;M;36;42
PP;M;21;15
RM;F;16;12
PP;F;21;19
PP;M;21;15
DO;F;36;42
DS;F;47;120
PF;F;16;12
PP;M;20;13
DO;M;36;56
PP;M;22;19
DM;M;34;34
PP;F;21;16
PF;M;15;8
PP;M;22;13
PP;M;21;14
DO;F;34;52
RM;M;17;10
DO;F;33;48
DO;F;32;22
OT;F;50;23
RM;F;17;13
DM;M;36;53
OL;M;21;35
RM;F;17;9
PP;M;21;18
RM;F;18;12
PP;M;22;14
DM;M;35;45
PP;F;21;13
DM;F;33;28
PP;M;22;14
DO;F;35;61
DM;F;34;35
OT;F;21;29
DM;M;31;46
DO;F;34;31
PF;M;20;25
DM;F;38;46
RM;F;17;12
DM;M;35;38
DO;M;37;56
PP;M;21;19
PP;M;21;19
PP;F;21;22
PP;F;22;19
DS;M;52;120
DM;M;35;45
PF;F;15;8
PP;F;20;13
OL;F;20;29
DM;M;39;50
PP;F;21;22
DM;M;34;35
DM;M;36;44
RM;F;16;9
DM;F;36;39
DM;F;35;45
OT;M;20;16
DM;F;37;38
DM;F;33;42
SO;F;18;74
DM;M;37;48
PP;M;23;16
OL;F;19;36
DM;M;39;50
DM;F;38;47
DM;F;37;55
DM;M;35;33
PP;F;23;17
OL;F;20;30
PP;M;22;22
OL;M;21;21
PP;M;22;23
PF;M;15;10
PP;F;21;19
SO;F;25;41
PP;F;21;19
DM;F;35;46
PP;F;21;17
DM;M;36;47
PP;M;21;18
RM;F;16;11
DM;M;36;42
RM;F;16;14
DO;F;35;37
PP;F;20;21
DO;F;35;54
RM;F;18;16
PP;M;22;19
DM;M;36;44
PP;F;21;17
DO;M;36;58
PP;M;21;18
NL;F;30;90
PP;M;22;19
PP;F;21;18
PP;M;21;23
PP;F;22;23
DS;F;39;120
PF;M;15;10
DO;M;33;32
PP;M;22;17
DM;M;36;52
OT;F;21;36
OT;M;22;23
PP;M;23;23
OL;M;21;38
OL;M;21;38
RM;M;17;15
RM;F;16;14
DM;F;36;52
DO;M;34;26
DM;M;39;49
DM;F;35;25
RM;F;17;15
PP;F;21;17
OT;F;22;31
DM;M;34;48
PF;F;15;8
DO;F;36;40
PP;M;22;14
DM;F;36;51
PP;M;22;12
DM;F;36;35
DM;M;37;51
RM;F;17;16
DM;F;37;48
DM;F;36;48
PP;F;21;13
DM;M;35;38
OT;M;20;34
PP;M;21;12
DM;F;34;39
DM;F;37;29
DM;F;34;55
RM;M;17;13
SO;F;25;79
PP;M;20;19
PF;F;16;9
PF;M;14;10
DO;M;34;57
PP;F;22;19
DO;M;34;46
PF;F;14;8
PF;F;20;19
PE;M;20;22
DO;F;36;54
OL;M;19;40
PP;F;21;15
PP;M;19;17
DM;M;37;49
DO;M;33;43
NL;M;33;175
PP;F;21;14
PF;F;15;9
PP;M;19;19
PP;M;23;20
RM;F;16;14
PP;F;20;18
DO;M;34;55
PP;F;21;21
SO;F;25;15
PP;F;24;18
DO;F;34;42
PP;M;22;17
PP;M;21;18
PP;F;21;17
DM;M;36;50
DM;M;35;28
PP;F;22;18
DS;F;47;112
DM;F;30;44
PF;M;14;11
RM;F;15;17
PP;M;21;14
DM;F;35;42
OL;M;20;20
OL;F;21;24
DO;F;36;44
PP;F;20;12
PF;F;20;10
DM;M;33;46
PP;M;21;18
OL;F;19;23
DS;M;50;125
DO;M;35;52
PF;F;15;10
DM;M;36;40
DM;F;35;44
PP;F;21;20
PP;F;20;17
PP;F;20;13
RM;F;17;13
DM;M;35;46
DM;F;36;37
PP;F;22;22
OL;M;20;37
DM;M;36;45
OT;M;20;19
DM;F;36;34
PP;M;21;12
DM;M;35;40
DM;F;35;43
PP;M;20;13
PP;M;21;18
DM;M;38;53
DM;M;37;46
DM;M;33;19
DM;F;36;41
OT;M;21;31
PP;M;21;17
PP;M;21;18
DM;M;35;42
PP;M;20;16
RM;M;16;10
OL;M;21;23
DO;F;35;52
PP;M;16;16
PF;F;15;6
DM;F;31;35
NL;M;31;173
PF;F;15;9
RM;F;16;14
DM;M;36;58
PP;M;21;17
PP;F;21;17
PF;M;15;7
DM;M;35;49
DS;F;50;114
DM;M;35;58
PE;M;20;26
PP;F;20;14
RM;M;15;11
DM;M;33;55
OL;F;19;35
PP;F;20;17
NL;F;32;114
PP;F;22;18
DM;F;33;52
PF;M;11;10
PF;M;19;8
DO;F;34;55
OL;F;18;24
RM;F;15;11
DM;M;37;47
PP;M;16;18
DM;M;35;49
DO;M;36;67
PP;M;22;17
DM;M;39;50
RM;F;18;15
PE;F;17;17
PF;M;15;8
OL;M;19;32
PP;M;22;17
PP;F;22;22
RM;F;16;14
RM;F;17;12
OT;M;17;24
SO;F;25;72
DM;M;35;40
RM;M;17;11
DS;M;49;120
OL;F;18;26
PP;F;20;17
OL;M;17;24
PP;M;22;17
DM;F;32;44
PF;F;15;8
PP;F;14;16
DM;M;37;51
DM;F;36;44
DM;M;37;44
DM;M;36;37
DM;F;37;42
DM;F;35;45
DM;M;35;44
PP;F;22;17
RM;M;16;6
RM;M;17;12
DM;F;36;38
OL;F;18;30
DM;M;37;46
DM;M;36;40
DO;F;34;39
PP;F;20;16
PP;M;21;14
DM;M;36;40
RM;M;16;11
PF;M;16;9
RM;M;17;13
SO;M;21;44
PF;M;16;8
DM;M;36;44
NL;M;31;158
PF;F;16;9
PF;M;16;8
RM;M;17;8
OT;F;20;25
PF;F;14;6
DM;F;36;40
OL;F;19;31
RM;M;17;11
DM;M;34;43
PF;F;16;10
PF;F;16;7
DO;M;36;55
OT;M;18;22
PF;M;15;8
DO;M;36;60
RM;F;17;15
OL;F;20;21
DM;M;36;48
DM;M;36;39
OT;M;21;23
DM;F;35;44
RM;M;16;12
NL;F;33;135
PF;F;15;9
DO;M;34;43
DM;M;33;38
DM;F;35;40
DM;M;36;37
PF;M;15;8
DM;F;36;40
OL;M;12;23
RM;M;17;10
PP;M;21;18
RM;F;18;12
OL;M;20;18
OL;F;15;23
DS;M;50;120
DM;M;37;47
RM;F;17;13
DO;M;35;24
DM;M;37;47
RM;F;11;11
DM;F;34;39
DM;M;35;38
DM;F;34;43
DM;M;36;41
DM;M;37;39
RM;F;15;11
PF;F;15;6
RM;M;15;8
DM;M;35;50
PF;F;14;6
DM;M;36;42
DM;F;34;44
PF;F;15;8
PF;M;15;6
PP;F;21;16
PP;F;19;15
DM;F;35;49
DM;F;35;41
OL;M;15;24
RM;M;16;14
DM;F;32;39
DM;F;34;40
OL;M;16;16
RM;F;12;10
DM;M;36;45
DM;F;34;46
DM;F;36;41
OT;M;19;25
DM;F;37;39
RM;F;15;10
RM;F;16;10
DM;M;36;51
RM;M;16;11
RM;F;16;10
NL;M;31;167
DM;M;37;55
PF;F;14;7
DO;M;35;55
RM;F;16;11
RM;F;17;10
OL;F;20;25
DS;F;47;117
PP;M;21;19
DM;M;35;45
DM;F;36;44
DM;M;34;35
RM;F;17;12
RM;M;16;9
OL;M;19;21
DM;M;37;45
DM;F;38;44
DM;F;35;42
RM;M;16;11
DM;M;37;50
DM;F;35;42
DS;M;51;125
DM;M;37;43
DM;M;35;43
RM;F;9;17
RM;F;17;12
DM;M;35;44
DM;F;35;41
DM;M;36;43
DM;M;35;43
DM;F;35;39
RM;M;17;11
DM;F;36;40
PF;M;15;9
PF;F;16;9
RM;M;16;11
RM;F;16;8
RM;F;16;9
NL;M;31;170
DM;M;36;53
PE;M;19;22
NL;M;31;233
RM;M;16;12
DM;F;37;46
RM;F;16;11
RM;M;11;9
RM;M;15;9
DM;M;37;38
DO;F;35;53
OL;F;19;22
PF;F;15;8
DM;M;36;40
RM;M;16;10
DM;M;37;54
DM;M;36;48
RM;F;17;12
OL;F;20;28
PE;M;20;23
DM;F;36;48
DS;F;50;127
DM;M;37;47
OL;F;20;24
DO;M;35;44
DO;M;35;57
DM;F;34;36
OT;M;13;24
RM;F;16;11
DS;M;48;129
DM;F;35;41
DM;M;35;44
DM;M;32;46
RM;M;17;9
DM;F;35;44
DM;F;33;42
RM;F;17;9
DM;M;34;46
DM;F;35;46
RM;M;15;9
PF;M;12;9
RM;M;15;10
DM;M;33;51
RM;M;15;11
PF;M;14;8
RM;M;16;11
RM;F;16;9
PP;M;20;17
OL;F;18;24
RM;M;16;12
RM;M;17;13
DM;M;37;39
DM;M;33;50
RM;F;15;11
OL;M;21;27
RM;F;16;11
PP;M;20;16
OL;F;20;26
DM;F;35;46
PF;F;14;7
RM;M;17;10
RM;M;17;10
RM;F;16;10
DM;F;32;40
DM;M;34;51
RM;F;17;12
DM;M;36;51
DO;F;36;50
DO;M;35;47
RM;F;17;12
PF;M;14;8
RM;M;16;10
DM;M;36;46
DM;M;34;47
RM;F;16;10
DS;M;47;120
OL;F;18;24
RM;M;17;12
DM;F;37;46
DM;F;34;41
DM;M;35;42
RM;M;16;12
DM;F;36;50
RM;M;16;10
OT;M;19;25
RM;F;16;13
DM;F;34;47
OT;F;20;25
RM;F;16;12
SF;F;26;61
RM;M;15;10
DM;M;34;45
RM;M;15;10
RM;M;17;10
DM;M;36;47
DM;F;36;44
PE;M;20;13
DM;F;34;42
RM;M;16;9
DM;F;36;47
PP;M;20;15
DM;M;34;44
DM;M;36;50
DM;M;37;51
PF;F;16;8
PP;M;21;20
DO;M;35;57
DM;M;37;51
PF;M;15;10
PF;M;16;11
DM;M;37;52
DM;M;36;44
PP;M;22;22
DM;M;35;47
DS;F;47;130
DM;M;36;51
PF;F;15;10
RM;M;17;10
PF;F;14;9
DM;M;34;42
DO;F;32;52
DM;M;35;44
RM;F;16;15
RM;F;16;12
OT;M;17;26
OT;M;20;26
DM;F;33;58
DM;M;46;34
DM;M;34;40
PP;M;20;19
PF;M;14;9
DM;M;36;50
DM;M;37;45
PP;M;21;21
OL;F;20;27
RM;M;18;11
RM;F;18;12
NL;M;32;86
RM;M;16;10
RM;M;17;12
NL;F;38;93
DM;F;34;53
DS;M;50;126
OT;M;19;27
PF;M;12;9
RM;F;17;15
DM;M;35;44
DM;M;37;47
DM;M;35;43
DM;M;37;48
DM;F;35;45
DM;M;33;48
DM;F;34;25
DM;F;35;48
DM;F;35;42
DM;M;36;56
DM;F;35;43
DM;M;35;47
DM;F;34;43
DM;M;36;45
OL;F;20;31
RM;F;18;12
DM;F;37;45
OL;M;20;35
DM;F;34;23
DM;M;36;48
DM;M;36;49
DM;M;36;49
DO;F;36;54
PP;F;21;16
PP;F;20;20
PF;M;16;9
PP;M;21;20
PP;M;22;19
PE;F;21;24
PF;F;15;9
PF;M;15;9
PP;M;21;21
RM;M;17;12
RM;F;18;16
PP;M;21;21
PP;F;22;17
PF;F;16;7
DM;F;37;52
DM;M;36;44
PP;M;21;19
PP;F;21;19
PP;F;21;15
PP;M;22;19
PP;F;22;19
PP;F;22;21
PP;F;21;19
DS;F;51;112
DS;M;47;84
NL;F;30;90
NL;M;32;106
NL;F;31;83
PP;M;22;23
RM;F;17;15
OL;F;19;28
PP;F;22;16
DO;F;37;64
DM;M;37;50
PP;F;22;16
DM;F;34;33
SO;F;35;48
PP;M;22;20
PP;F;25;18
DM;F;32;46
DM;F;37;58
DM;F;37;54
PP;M;22;20
RM;M;17;11
DM;F;38;51
DM;M;38;36
DM;M;37;49
RM;F;18;12
DM;M;37;35
DM;M;37;52
OL;M;20;37
DM;F;37;47
DM;M;35;39
PP;M;21;20
OT;M;20;21
DO;M;37;50
DM;M;36;52
OL;F;19;24
DS;F;47;66
OT;F;17;17
PP;F;21;21
DS;F;49;112
DM;M;35;27
DS;M;47;70
PF;F;16;9
PP;F;22;26
DM;M;36;53
PF;M;16;7
DM;F;36;55
DM;F;35;47
PP;F;22;21
PP;M;24;19
DO;F;37;43
DM;M;36;47
NL;M;30;62
OT;F;21;27
PP;M;26;22
OL;F;21;38
SO;M;26;76
DO;F;37;49
DM;M;36;44
OL;M;20;31
DM;F;37;47
DM;F;37;45
DO;M;37;34
PP;M;23;19
OT;M;18;27
DM;F;35;41
DM;M;35;22
DM;M;36;29
RM;F;17;9
RM;M;16;12
DM;M;36;26
DM;M;36;44
DM;F;35;48
DM;F;37;59
DM;M;37;47
DM;M;35;22
PE;F;20;11
DM;M;36;47
PF;M;14;7
PE;F;20;21
DM;M;37;51
SF;M;22;24
RM;M;17;11
PP;M;22;18
PE;M;20;22
OT;F;21;26
PE;F;19;21
PF;F;15;5
DM;F;37;49
DO;M;35;50
PP;F;23;24
DM;M;37;33
DM;F;32;16
PP;F;19;15
PP;M;21;21
DS;M;49;81
RM;F;17;8
DS;F;51;110
PP;F;20;12
PP;F;21;19
PP;F;22;19
PP;M;22;13
DS;F;50;78
PP;F;22;12
DM;M;37;51
PP;F;22;13
PP;F;21;20
PP;F;22;22
DM;M;36;44
DO;M;35;38
PP;M;20;10
DM;F;34;21
PP;F;21;11
RM;M;17;9
RM;M;17;11
NL;M;30;41
DM;F;37;45
PP;M;21;15
PP;M;21;18
DM;M;38;50
PP;F;22;19
DM;F;36;52
DM;M;37;34
DM;M;36;33
DM;M;34;30
DM;F;37;50
OL;M;20;35
DM;M;35;48
DM;M;36;29
DM;F;35;25
PP;F;20;10
PP;F;21;21
OL;F;19;25
OL;F;20;29
SO;M;26;35
DM;M;38;51
PF;F;17;8
RM;M;16;10
PF;F;17;9
RM;M;17;10
DO;F;37;48
PF;M;15;7
DM;M;36;46
OL;F;21;26
PP;F;21;20
PP;F;21;25
PP;F;23;19
PP;F;21;21
PP;M;20;19
PF;F;16;9
PP;M;22;19
DS;F;41;114
PF;M;16;9
PP;F;22;15
DM;M;35;38
DM;M;37;47
PP;F;22;19
DM;M;35;26
PP;M;21;19
PP;F;21;15
RM;M;16;9
SF;M;25;47
NL;M;32;78
PF;M;16;6
DM;M;36;26
PE;F;20;25
PP;F;21;12
DM;M;34;55
NL;F;32;126
RM;M;16;7
RM;F;17;12
DM;M;36;47
PP;F;21;18
DM;F;37;60
SO;F;15;49
PP;M;21;17
DM;F;34;19
OL;M;19;37
DM;M;37;38
RM;F;17;12
DM;M;37;51
PF;F;17;10
PP;M;22;20
DM;F;36;41
PF;F;15;8
DM;M;36;39
DM;M;36;46
DM;M;37;35
DM;F;34;45
PP;F;22;17
OL;F;21;25
PP;F;21;19
DM;M;35;49
DM;M;37;32
DM;M;37;41
OL;F;21;33
OT;M;20;14
PE;F;21;17
RM;M;17;10
PF;F;7;6
DM;F;34;36
PP;F;21;18
PP;F;21;18
DM;M;36;55
DM;M;37;48
RM;M;17;11
RM;F;17;12
RM;M;17;11
RM;F;14;13
NL;M;32;145
DM;M;36;41
DM;M;35;47
RM;M;17;12
PF;M;15;8
PF;M;21;8
OT;M;20;11
OL;F;20;27
PF;M;21;8
DM;F;37;41
PP;F;20;17
PF;M;15;8
PP;F;23;21
DM;M;39;51
DO;M;37;45
PP;F;21;20
PP;M;22;11
DM;M;37;45
PP;M;23;18
DM;F;36;29
PP;F;21;18
OT;M;21;24
RM;F;17;10
DM;M;37;31
DM;M;36;25
DM;F;47;44
DM;M;37;40
DM;M;36;46
DM;F;37;46
DM;F;36;43
PP;M;23;19
DM;F;35;42
DM;M;36;41
PP;F;22;19
DM;F;34;48
DM;M;38;44
DM;M;38;39
OL;M;21;34
RM;M;17;10
PF;M;16;8
DM;M;33;35
DO;F;38;53
DM;F;37;45
PF;M;16;9
PF;M;16;9
PF;F;14;6
OL;M;23;18
PF;M;17;9
PF;F;15;9
DS;M;50;114
PP;F;22;15
RM;M;16;10
DM;M;37;56
DM;M;36;51
PF;M;15;6
DM;M;35;41
PF;F;13;6
RM;M;17;11
PF;M;15;7
PF;F;17;10
NL;M;37;138
DM;F;38;48
PP;F;22;13
DM;M;37;50
PP;F;14;19
DM;F;38;52
DM;M;38;51
PP;F;17;16
NL;M;35;137
PF;F;15;8
DO;M;38;47
DM;M;37;43
DM;M;38;34
DM;F;38;49
RM;F;16;11
RM;M;17;11
DM;M;37;44
PP;M;22;19
DM;F;37;50
DM;M;37;39
RM;F;17;10
DM;M;37;50
DM;M;37;48
OL;M;21;34
PF;M;16;8
PF;M;17;9
RM;M;17;10
PF;F;17;9
RM;M;16;11
DM;F;35;41
DM;M;37;38
NL;M;32;148
OL;M;20;19
DM;F;36;42
DM;M;35;34
DM;M;37;56
RM;F;16;12
PF;M;17;8
DM;M;36;46
OL;M;32;34
DS;M;50;110
PF;M;17;8
DM;F;34;42
OT;F;20;16
DM;M;35;42
DM;M;37;33
DM;M;38;44
PF;F;15;9
NL;M;32;144
DO;M;36;52
DM;M;37;47
DM;M;36;42
DM;F;35;33
DM;M;36;45
DM;M;38;42
DM;M;36;38
PP;F;23;18
DM;M;36;43
DM;F;38;37
DM;M;39;52
PP;F;20;9
DM;M;37;45
OL;M;20;20
DM;F;33;21
RM;M;16;11
RM;M;16;10
DM;F;37;46
DM;F;37;46
PP;F;20;12
OL;M;21;26
PF;F;16;8
PF;F;15;11
PE;F;19;18
DM;M;35;38
DM;M;36;39
OT;M;20;24
PF;F;16;9
OT;F;21;20
PE;M;19;10
DM;F;36;35
DM;F;38;42
DM;M;36;48
DM;M;36;49
RM;M;17;13
PF;F;14;9
SO;F;25;70
DM;M;36;42
DM;F;36;43
RM;M;17;12
RM;M;17;10
NL;M;35;154
DM;M;39;46
DM;M;36;53
NL;M;34;160
DO;F;36;46
DM;M;38;47
RM;M;17;13
DM;F;37;44
PF;M;15;7
DM;F;37;40
NL;M;35;150
PF;F;16;7
DM;M;37;50
RM;M;16;9
DO;M;36;50
DM;M;37;42
DM;M;35;42
DO;M;36;45
DM;M;37;40
DM;M;38;51
DM;M;37;43
NL;F;34;124
DM;M;38;44
PF;M;14;7
OT;M;20;25
RM;M;17;13
OT;M;20;24
DM;M;37;41
DM;F;38;34
DM;M;38;44
DM;M;35;48
PF;F;13;8
RM;M;16;11
DM;M;35;36
OL;M;18;20
OT;M;19;22
PF;F;14;8
RM;F;14;8
DM;M;36;47
DM;M;34;39
DS;M;49;109
DM;M;36;46
RM;M;16;11
NL;M;32;153
DM;F;36;39
RM;F;16;12
PF;F;14;9
DM;F;37;33
DO;F;36;42
DM;F;38;44
DM;M;36;44
NL;M;32;161
DM;M;36;44
RM;F;16;6
DM;F;36;45
DM;F;35;40
PF;F;16;7
DO;F;38;45
PF;M;16;6
DM;M;38;50
RM;F;15;7
DO;M;38;45
RM;M;17;8
DM;F;34;35
OT;M;20;19
DM;M;35;42
DM;M;35;42
RM;M;17;11
RM;F;17;8
DM;M;37;43
OT;M;21;22
DM;M;36;37
OL;M;21;24
OL;F;19;17
DM;M;37;41
DM;M;34;42
DM;M;37;39
DM;M;35;39
PF;M;16;8
DM;F;36;41
DM;F;36;42
OT;F;20;20
DM;M;36;42
DM;F;37;33
DM;F;36;42
DM;M;39;47
OT;M;20;36
DM;M;36;51
DM;M;38;48
NL;M;32;165
